Filename                                                                                                        Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/Token.swift                                             447               177    60.40%         152                51    66.45%        1089               332    69.51%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/TokenQueue.swift                                        160               129    19.38%          56                38    32.14%         295               225    23.73%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/Tokeniser.swift                                         716               458    36.03%         159                77    51.57%        1216               736    39.47%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/TokeniserState.swift                                   1366              1118    18.16%          49                17    65.31%        2864              2356    17.74%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/TreeBuilder.swift                                        70                34    51.43%          27                11    59.26%         163                84    48.47%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/UTF8Arrays.swift                                        156               150     3.85%         138               136     1.45%         284               156    45.07%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/UnicodeScalar.swift                                       9                 9     0.00%           5                 5     0.00%          27                27     0.00%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/Validate.swift                                           48                34    29.17%          16                11    31.25%          65                45    30.77%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/Whitelist.swift                                         354               354     0.00%          70                70     0.00%         764               764     0.00%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/XmlDeclaration.swift                                     24                24     0.00%          13                13     0.00%          58                58     0.00%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/XmlTreeBuilder.swift                                     71                71     0.00%          18                18     0.00%         164               164     0.00%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/MCPSMonitor/main.swift                                                191               143    25.13%          60                46    23.33%         516               364    29.46%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Fetch/DirectHTTPFetcher.swift                            71                29    59.15%          17                 8    52.94%         217                62    71.43%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Fetch/HTMLExtractor.swift                               116                17    85.34%          30                 6    80.00%         183                 9    95.08%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Fetch/JinaReaderFetcher.swift                            42                 9    78.57%          12                 4    66.67%         128                 8    93.75%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Fetch/URLPolicy.swift                                   241                33    86.31%          49                 9    81.63%         477               147    69.18%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Fetch/WebFetcher.swift                                   25                 8    68.00%           7                 3    57.14%         102                21    79.41%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Monitor/MonitorModel.swift                               60                14    76.67%          22                 7    68.18%         140                 7    95.00%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Monitor/NodeProbe.swift                                  32                 5    84.38%           7                 2    71.43%         119                26    78.15%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Monitor/ProviderProbe.swift                              29                 1    96.55%          10                 0   100.00%          79                 8    89.87%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Monitor/Renderer.swift                                  116                17    85.34%          30                 2    93.33%         329                 6    98.18%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Monitor/Terminal.swift                                   66                20    69.70%          18                 9    50.00%         109                37    66.06%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/BraveProvider.swift                            58                14    75.86%          15                 4    73.33%         173                17    90.17%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/DuckDuckGoProvider.swift                       42                10    76.19%           7                 0   100.00%         117                 7    94.02%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/ExaProvider.swift                              38                 6    84.21%          13                 1    92.31%         115                 2    98.26%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/HTTPStatusMapper.swift                         29                11    62.07%           2                 0   100.00%          50                16    68.00%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/MojeekProvider.swift                           53                16    69.81%          19                 4    78.95%         177                36    79.66%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/OpenWebSearchProvider.swift                    68                 6    91.18%          27                 1    96.30%         170                 7    95.88%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/ParallelMCPProvider.swift                     128                24    81.25%          44                 6    86.36%         354                23    93.50%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/ScraperSupport.swift                           90                18    80.00%          20                 3    85.00%         143                10    93.01%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/SearXNGProvider.swift                          46                10    78.26%          13                 2    84.62%         143                 6    95.80%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/StartpageProvider.swift                        42                 8    80.95%           7                 0   100.00%         116                 4    96.55%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Providers/TavilyProvider.swift                           29                 2    93.10%           9                 0   100.00%         100                 0   100.00%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/AnswerSynthesizer.swift                          107                30    71.96%          25                 9    64.00%         349                35    89.97%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/CircuitBreaker.swift                              46                 3    93.48%          16                 0   100.00%         112                 1    99.11%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/ProviderHealth.swift                              68                10    85.29%          29                 5    82.76%         221                11    95.02%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/ProviderRegistry.swift                            74                12    83.78%          30                 2    93.33%         138                15    89.13%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/RankFusion.swift                                 137                25    81.75%          46                12    73.91%         350                31    91.14%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/RateLimiter.swift                                 24                 4    83.33%           8                 0   100.00%          65                 3    95.38%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/ResultNormalizer.swift                            52                22    57.69%          10                 3    70.00%         121                26    78.51%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/SearchCache.swift                                 31                 2    93.55%          19                 0   100.00%          81                 3    96.30%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/SearchError.swift                                 67                26    61.19%          10                 4    60.00%         130                36    72.31%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/SearchOrchestrator.swift                         124                16    87.10%          45                 6    86.67%         608                37    93.91%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/SearchPipelineFactory.swift                       17                 5    70.59%           2                 0   100.00%         204                41    79.90%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/SearchProvider.swift                              42                 4    90.48%           8                 3    62.50%          47                 3    93.62%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/SearchRequest.swift                               44                11    75.00%          17                 2    88.24%          76                 9    88.16%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/SearchResponse.swift                              20                 3    85.00%          13                 3    76.92%          74                 7    90.54%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Search/URLCanonicalizer.swift                            81                13    83.95%          20                 3    85.00%         158                17    89.24%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Support/AppConfiguration.swift                           95                11    88.42%          19                 2    89.47%         251                 8    96.81%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Support/Clock.swift                                      11                 1    90.91%          11                 1    90.91%          35                 5    85.71%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Support/HTTPClient.swift                                102                30    70.59%          26                 2    92.31%         248                32    87.10%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Support/JSONCoding.swift                                 32                13    59.38%           5                 1    80.00%          96                20    79.17%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Support/Logging.swift                                    50                18    64.00%          16                 5    68.75%         103                30    70.87%           0                 0         -
CloudStorage/Dropbox/Coding/MCPSearch/Sources/WebSearchCore/Support/TransportConfiguration.swift                     59                 7    88.14%          14                 1    92.86%         148                12    91.89%           0                 0         -
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                                                                             17672             12033    31.91%        4078              2450    39.92%       35320             21156    40.10%           0                 0         -
